GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
55924	5.62e-01	4.70e-01	0.3638	0.7221029	2.63e-01	662.94	INKA2	inka box actin regulator 2
100093631	5.62e-01	4.70e-01	0.161	0.721764	1.16e-01	6138.98	GTF2IP4	general transcription factor IIi pseudogene 4
55196	5.62e-01	4.70e-01	0.2796	0.7217619	2.02e-01	7887.71	RESF1	retroelement silencing factor 1
1967	5.62e-01	4.71e-01	0.0817	0.7215384	5.89e-02	2080.32	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
23243	5.62e-01	4.71e-01	0.1485	0.7214333	1.07e-01	2623.75	ANKRD28	ankyrin repeat domain 28
55862	5.63e-01	4.71e-01	0.1439	0.7213318	1.04e-01	1557.97	ECHDC1	ethylmalonyl-CoA decarboxylase 1
6982	5.63e-01	4.71e-01	0.547	-0.7208146	-3.94e-01	35.03	TRGV8	T cell receptor gamma variable 8
58488	5.63e-01	4.71e-01	0.1377	-0.7205776	-9.92e-02	914.27	PCTP	phosphatidylcholine transfer protein
23258	5.63e-01	4.71e-01	0.1086	-0.7204647	-7.83e-02	4698.46	DENND5A	DENN domain containing 5A
100527964	5.63e-01	4.71e-01	0.2526	0.7201525	1.82e-01	82.11	LHX4-AS1	LHX4 antisense RNA 1
10490	5.63e-01	4.72e-01	0.1783	0.7200028	1.28e-01	4990.67	VTI1B	vesicle transport through interaction with t-SNAREs 1B
5602	5.63e-01	4.72e-01	0.3294	-0.7198463	-2.37e-01	1022.71	MAPK10	mitogen-activated protein kinase 10
55632	5.63e-01	4.72e-01	0.1264	-0.7197838	-9.10e-02	801.96	G2E3	G2/M-phase specific E3 ubiquitin protein ligase
26819	5.64e-01	4.72e-01	0.2697	0.7196441	1.94e-01	32.83	SNORD32A	small nucleolar RNA, C/D box 32A
58527	5.64e-01	4.72e-01	0.2382	-0.7195083	-1.71e-01	1026.84	ABRACL	ABRA C-terminal like
81542	5.64e-01	4.72e-01	0.1007	-0.7189456	-7.24e-02	2006.68	TMX1	thioredoxin related transmembrane protein 1
3611	5.64e-01	4.72e-01	0.1511	-0.71889	-1.09e-01	4390.01	ILK	integrin linked kinase
1833	5.64e-01	4.72e-01	1.0583	-0.718836	-7.61e-01	302.39	EPYC	epiphycan
7846	5.64e-01	4.72e-01	0.3161	0.7187771	2.27e-01	22377.51	TUBA1A	tubulin alpha 1a
440567	5.64e-01	4.72e-01	0.2466	-0.7186935	-1.77e-01	24.51	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like
100507419	5.65e-01	4.73e-01	0.2433	-0.7177799	-1.75e-01	180.67	MMP25-AS1	MMP25 antisense RNA 1
635	5.65e-01	4.73e-01	0.419	0.7172985	3.01e-01	26.33	BHMT	betaine--homocysteine S-methyltransferase
150084	5.65e-01	4.73e-01	0.5122	-0.7172967	-3.67e-01	33.25	IGSF5	immunoglobulin superfamily member 5
84272	5.65e-01	4.73e-01	0.1224	-0.7172372	-8.78e-02	2363.44	YIPF4	Yip1 domain family member 4
105375337	5.65e-01	4.73e-01	0.4625	0.7170006	3.32e-01	16.5	LOC105375337	uncharacterized LOC105375337
650	5.65e-01	4.73e-01	0.3137	0.7170223	2.25e-01	246.23	BMP2	bone morphogenetic protein 2
57688	5.65e-01	4.74e-01	0.2107	-0.7167639	-1.51e-01	1672.45	ZSWIM6	zinc finger SWIM-type containing 6
58499	5.65e-01	4.74e-01	0.2338	-0.7164488	-1.67e-01	1162.87	ZNF462	zinc finger protein 462
107984921	5.65e-01	4.74e-01	0.2564	-0.7162851	-1.84e-01	72.64	LINC01772	long intergenic non-protein coding RNA 1772
2794	5.65e-01	4.74e-01	0.168	-0.7162505	-1.20e-01	3379.08	GNL1	G protein nucleolar 1 (putative)
81875	5.66e-01	4.74e-01	0.0611	0.7161024	4.37e-02	1254.99	ISG20L2	interferon stimulated exonuclease gene 20 like 2
101410538	5.66e-01	4.74e-01	0.1853	0.7159584	1.33e-01	1019.33	MMP24OS	MMP24 opposite strand
100874120	5.66e-01	4.74e-01	0.2414	-0.7158866	-1.73e-01	25	ZNF630-AS1	ZNF630 antisense RNA 1
60678	5.66e-01	4.74e-01	0.0759	-0.7157096	-5.43e-02	926.71	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific
54899	5.66e-01	4.74e-01	0.1752	-0.7153196	-1.25e-01	1925.26	PXK	PX domain containing serine/threonine kinase like
51202	5.66e-01	4.74e-01	0.1127	0.7153171	8.06e-02	2072.94	DDX47	DEAD-box helicase 47
112476	5.66e-01	4.75e-01	0.427	-0.7149622	-3.05e-01	524.96	PRRT2	proline rich transmembrane protein 2
100652865	5.66e-01	4.75e-01	0.2886	0.714616	2.06e-01	41.65	LINC00539	long intergenic non-protein coding RNA 539
102465256	5.67e-01	4.75e-01	0.2655	0.7143654	1.90e-01	1091.14	MIR6513	microRNA 6513
102465252	5.67e-01	4.75e-01	0.1426	-0.7142839	-1.02e-01	97.11	MIR6506	microRNA 6506
100272217	5.67e-01	4.75e-01	0.2453	-0.7142207	-1.75e-01	42.06	LOC100272217	uncharacterized LOC100272217
51274	5.67e-01	4.75e-01	0.1887	0.7141589	1.35e-01	4122.71	KLF3	KLF transcription factor 3
117584	5.67e-01	4.75e-01	0.227	0.7138182	1.62e-01	906.76	RFFL	ring finger and FYVE like domain containing E3 ubiquitin protein ligase
216	5.67e-01	4.75e-01	0.2937	0.7137558	2.10e-01	7637.79	ALDH1A1	aldehyde dehydrogenase 1 family member A1
100288730	5.67e-01	4.76e-01	0.1744	-0.713535	-1.24e-01	93.25	PAN3-AS1	PAN3 antisense RNA 1
27346	5.67e-01	4.76e-01	0.2805	0.7135226	2.00e-01	763.25	TMEM97	transmembrane protein 97
196500	5.67e-01	4.76e-01	0.3635	0.7134289	2.59e-01	223.19	PIANP	PILR alpha associated neural protein
284865	5.67e-01	4.76e-01	0.4199	-0.7131754	-2.99e-01	10.09	LINC02891	long intergenic non-protein coding RNA 2891
124637	5.67e-01	4.76e-01	0.0966	-0.7130687	-6.89e-02	935.12	CYB5D1	cytochrome b5 domain containing 1
64376	5.67e-01	4.76e-01	0.1753	0.7128718	1.25e-01	1245.17	IKZF5	IKAROS family zinc finger 5
101927262	5.67e-01	4.76e-01	0.6188	-0.7126845	-4.41e-01	82.8	LOC101927262	uncharacterized LOC101927262
642799	5.67e-01	4.76e-01	0.1911	0.7126264	1.36e-01	208.6	NPIPA2	nuclear pore complex interacting protein family member A2
85480	5.68e-01	4.76e-01	0.4103	-0.7122858	-2.92e-01	18.99	TSLP	thymic stromal lymphopoietin
2273	5.68e-01	4.76e-01	0.2764	0.7121552	1.97e-01	1962.61	FHL1	four and a half LIM domains 1
107984036	5.68e-01	4.77e-01	0.1722	0.7112919	1.23e-01	51.25	RAB33B-AS1	RAB33B antisense RNA 1
201973	5.69e-01	4.77e-01	0.1714	-0.7110266	-1.22e-01	406.83	PRIMPOL	primase and DNA directed polymerase
25796	5.69e-01	4.77e-01	0.1212	-0.7106544	-8.62e-02	1981.5	PGLS	6-phosphogluconolactonase
100507316	5.69e-01	4.77e-01	0.2382	0.7106103	1.69e-01	118.24	MINCR	MYC-induced long non-coding RNA
107986100	5.69e-01	4.77e-01	0.3837	-0.710515	-2.73e-01	22.17	LINC02018	long intergenic non-protein coding RNA 2018
249	5.69e-01	4.77e-01	0.557	-0.7103603	-3.96e-01	1765.66	ALPL	alkaline phosphatase, biomineralization associated
165918	5.69e-01	4.77e-01	0.1638	-0.7104027	-1.16e-01	896.6	RNF168	ring finger protein 168
51130	5.69e-01	4.78e-01	0.1427	0.7102642	1.01e-01	333.32	ASB3	ankyrin repeat and SOCS box containing 3
3033	5.69e-01	4.78e-01	0.2737	0.710007	1.94e-01	1787.87	HADH	hydroxyacyl-CoA dehydrogenase
4325	5.69e-01	4.78e-01	0.465	0.7100902	3.30e-01	889.39	MMP16	matrix metallopeptidase 16
60626	5.69e-01	4.78e-01	0.0757	0.7100411	5.37e-02	4064.75	RIC8A	RIC8 guanine nucleotide exchange factor A
6448	5.69e-01	4.78e-01	0.1575	-0.7097397	-1.12e-01	1962.71	SGSH	N-sulfoglucosamine sulfohydrolase
9363	5.70e-01	4.78e-01	0.3222	-0.7091937	-2.28e-01	69.89	RAB33A	RAB33A, member RAS oncogene family
1263	5.70e-01	4.78e-01	0.4713	-0.7091337	-3.34e-01	719.43	PLK3	polo like kinase 3
349152	5.70e-01	4.78e-01	0.4289	-0.7090134	-3.04e-01	137.69	DPY19L2P2	DPY19L2 pseudogene 2
283887	5.70e-01	4.79e-01	0.3202	0.7086533	2.27e-01	21.77	LINC02175	long intergenic non-protein coding RNA 2175
25929	5.70e-01	4.79e-01	0.1341	0.7084436	9.50e-02	1362.34	GEMIN5	gem nuclear organelle associated protein 5
105374445	5.70e-01	4.79e-01	0.4803	0.7082499	3.40e-01	16.99	LOC105374445	uncharacterized LOC105374445
10269	5.70e-01	4.79e-01	0.1257	-0.7076415	-8.90e-02	3269.74	ZMPSTE24	zinc metallopeptidase STE24
653268	5.70e-01	4.79e-01	0.2103	0.7076397	1.49e-01	108.98	AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene
586	5.70e-01	4.79e-01	0.342	-0.7077175	-2.42e-01	6747.33	BCAT1	branched chain amino acid transaminase 1
4793	5.70e-01	4.79e-01	0.1518	-0.7075889	-1.07e-01	1385	NFKBIB	NFKB inhibitor beta
3135	5.70e-01	4.79e-01	0.9369	-0.7074117	-6.63e-01	55.22	HLA-G	major histocompatibility complex, class I, G
126003	5.70e-01	4.79e-01	0.1662	-0.7074516	-1.18e-01	1587.42	TRAPPC5	trafficking protein particle complex subunit 5
95681	5.70e-01	4.79e-01	0.2171	0.7073578	1.54e-01	661.42	CEP41	centrosomal protein 41
83444	5.70e-01	4.79e-01	0.0932	-0.7073063	-6.59e-02	458.65	INO80B	INO80 complex subunit B
107983949	5.71e-01	4.80e-01	0.3421	-0.7069728	-2.42e-01	12.19	LOC107983949	
10782	5.71e-01	4.80e-01	0.159	0.7067706	1.12e-01	903.54	ZNF274	zinc finger protein 274
23339	5.71e-01	4.80e-01	0.0725	-0.7066216	-5.12e-02	3674.62	VPS39	VPS39 subunit of HOPS complex
522	5.71e-01	4.80e-01	0.0761	-0.7065998	-5.38e-02	2822.33	ATP5PF	ATP synthase peripheral stalk subunit F6
79658	5.71e-01	4.80e-01	0.2983	-0.706204	-2.11e-01	1643.77	ARHGAP10	Rho GTPase activating protein 10
8623	5.71e-01	4.80e-01	0.1191	-0.7060521	-8.41e-02	1765.39	ASMTL	acetylserotonin O-methyltransferase like
105373793	5.71e-01	4.80e-01	0.2655	-0.7057312	-1.87e-01	23.11	LOC105373793	uncharacterized LOC105373793
135154	5.72e-01	4.80e-01	0.1678	0.705524	1.18e-01	276.14	SDHAF4	succinate dehydrogenase complex assembly factor 4
105374771	5.72e-01	4.81e-01	0.3561	0.7049651	2.51e-01	37.63	LGALSL-DT	LGALSL divergent transcript
65010	5.72e-01	4.81e-01	0.175	-0.7048355	-1.23e-01	600.13	SLC26A6	solute carrier family 26 member 6
1282	5.72e-01	4.81e-01	0.2436	-0.7048493	-1.72e-01	64917.64	COL4A1	collagen type IV alpha 1 chain
84641	5.72e-01	4.81e-01	0.1314	0.7044522	9.26e-02	3206.47	MFSD14B	major facilitator superfamily domain containing 14B
100534612	5.72e-01	4.81e-01	0.2502	0.7042822	1.76e-01	671.02	C1QTNF3-AMACR	C1QTNF3-AMACR readthrough (NMD candidate)
1653	5.72e-01	4.81e-01	0.0905	0.7041736	6.37e-02	3547.76	DDX1	DEAD-box helicase 1
102724368	5.73e-01	4.82e-01	0.4007	0.7036577	2.82e-01	7.95	LINC02585	long intergenic non-protein coding RNA 2585
107984243	5.73e-01	4.82e-01	0.2998	0.7029912	2.11e-01	24.68	LOC107984243	uncharacterized LOC107984243
8795	5.73e-01	4.82e-01	0.1731	-0.7027342	-1.22e-01	1970.35	TNFRSF10B	TNF receptor superfamily member 10b
440926	5.73e-01	4.82e-01	0.1418	0.7025667	9.96e-02	3703	H3P6	H3 histone pseudogene 6
57552	5.73e-01	4.82e-01	0.3072	-0.7024694	-2.16e-01	1115.91	NCEH1	neutral cholesterol ester hydrolase 1
64848	5.73e-01	4.82e-01	0.1115	0.702497	7.83e-02	1525.44	YTHDC2	YTH domain containing 2
7738	5.73e-01	4.82e-01	0.1218	-0.7023834	-8.55e-02	596.26	ZNF184	zinc finger protein 184
401074	5.74e-01	4.83e-01	0.615	0.7021268	4.32e-01	113.16	LINC00960	long intergenic non-protein coding RNA 960
5071	5.74e-01	4.83e-01	0.2407	-0.7012211	-1.69e-01	196.74	PRKN	parkin RBR E3 ubiquitin protein ligase
84218	5.74e-01	4.83e-01	0.5064	0.7008461	3.55e-01	38.76	TBC1D3F	TBC1 domain family member 3F
105378973	5.75e-01	4.84e-01	0.1427	0.7005	1.00e-01	102.88	LOC105378973	uncharacterized LOC105378973
112267879	5.75e-01	4.84e-01	0.3492	0.70022	2.44e-01	16.74	LOC112267879	uncharacterized LOC112267879
692091	5.75e-01	4.84e-01	0.3287	0.7001419	2.30e-01	9.53	SNORD23	small nucleolar RNA, C/D box 23
24	5.75e-01	4.84e-01	0.5973	0.6997695	4.18e-01	107.63	ABCA4	ATP binding cassette subfamily A member 4
401466	5.75e-01	4.84e-01	0.1022	-0.6995818	-7.15e-02	1483.22	RBIS	ribosomal biogenesis factor
10749	5.75e-01	4.84e-01	0.1279	0.6995259	8.95e-02	7638.68	KIF1C	kinesin family member 1C
50628	5.75e-01	4.84e-01	0.1713	0.699241	1.20e-01	907.21	GEMIN4	gem nuclear organelle associated protein 4
100507257	5.76e-01	4.85e-01	0.4962	-0.6989744	-3.47e-01	154.28	MEG9	maternally expressed 9
55175	5.76e-01	4.85e-01	0.1188	0.699006	8.30e-02	542.14	KLHL11	kelch like family member 11
105373064	5.76e-01	4.85e-01	0.314	-0.6989909	-2.19e-01	33.23	LOC105373064	uncharacterized LOC105373064
206412	5.76e-01	4.85e-01	0.348	0.6986602	2.43e-01	49.63	C6orf163	chromosome 6 open reading frame 163
64976	5.76e-01	4.85e-01	0.1261	0.6986955	8.81e-02	1210.11	MRPL40	mitochondrial ribosomal protein L40
84570	5.76e-01	4.85e-01	0.5471	0.6985307	3.82e-01	154.85	COL25A1	collagen type XXV alpha 1 chain
728034	5.76e-01	4.85e-01	0.1921	0.698341	1.34e-01	189.42	BMS1P23	BMS1 pseudogene 23
101926977	5.76e-01	4.85e-01	0.3542	-0.6982202	-2.47e-01	23.91	VIRMA-DT	VIRMA divergent transcript
140838	5.76e-01	4.85e-01	0.102	-0.6981761	-7.12e-02	277.69	NANP	N-acetylneuraminic acid phosphatase
441687	5.76e-01	4.85e-01	0.3062	0.6978615	2.14e-01	13.1	TEX21P	testis expressed 21, pseudogene
64101	5.76e-01	4.85e-01	0.3792	0.6977816	2.65e-01	237.1	LRRC4	leucine rich repeat containing 4
25817	5.76e-01	4.85e-01	0.4234	-0.6976962	-2.95e-01	1423.2	TAFA5	TAFA chemokine like family member 5
253128	5.76e-01	4.86e-01	0.5	-0.6974632	-3.49e-01	17.88	LINC00612	long intergenic non-protein coding RNA 612
90673	5.77e-01	4.86e-01	0.1885	-0.6971717	-1.31e-01	437.64	PPP1R3E	protein phosphatase 1 regulatory subunit 3E
9512	5.77e-01	4.86e-01	0.0855	-0.6969316	-5.96e-02	2451.35	PMPCB	peptidase, mitochondrial processing subunit beta
105379250	5.77e-01	4.86e-01	0.4442	0.6969209	3.10e-01	11.94	LOC105379250	
162681	5.77e-01	4.86e-01	0.2125	-0.6968176	-1.48e-01	298.38	C18orf54	chromosome 18 open reading frame 54
107984208	5.77e-01	4.86e-01	0.3909	0.6966493	2.72e-01	12.97	USP6NL-AS1	USP6NL antisense RNA 1
347517	5.77e-01	4.86e-01	0.2553	-0.6960129	-1.78e-01	27.48	RAB41	RAB41, member RAS oncogene family
56897	5.78e-01	4.87e-01	0.073	0.6954332	5.08e-02	1110.19	WRNIP1	WRN helicase interacting protein 1
388677	5.78e-01	4.87e-01	0.198	0.6952419	1.38e-01	682	NOTCH2NLA	notch 2 N-terminal like A
9804	5.78e-01	4.87e-01	0.1269	-0.6952268	-8.82e-02	6077.26	TOMM20	translocase of outer mitochondrial membrane 20
1070	5.78e-01	4.87e-01	0.1302	-0.6949949	-9.05e-02	558.19	CETN3	centrin 3
122830	5.78e-01	4.87e-01	0.1113	-0.6948085	-7.74e-02	1035.47	NAA30	N-alpha-acetyltransferase 30, NatC catalytic subunit
105374789	5.78e-01	4.87e-01	0.3534	0.6945854	2.45e-01	13.85	LOC105374789	uncharacterized LOC105374789
6983	5.78e-01	4.87e-01	0.6011	-0.6945851	-4.18e-01	21.92	TRGV9	T cell receptor gamma variable 9
3315	5.78e-01	4.88e-01	0.2235	0.6941682	1.55e-01	13616.38	HSPB1	heat shock protein family B (small) member 1
116936	5.78e-01	4.88e-01	0.2457	0.6941987	1.71e-01	67.68	SNORD139	small nucleolar RNA, C/D box 139
55333	5.78e-01	4.88e-01	0.179	0.6939835	1.24e-01	2046.89	SYNJ2BP	synaptojanin 2 binding protein
2905	5.78e-01	4.88e-01	0.4123	-0.6940212	-2.86e-01	16.98	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C
389432	5.78e-01	4.88e-01	0.1975	0.6937503	1.37e-01	558.71	SAMD5	sterile alpha motif domain containing 5
92140	5.78e-01	4.88e-01	0.0972	0.6937425	6.74e-02	5888.07	MTDH	metadherin
1793	5.79e-01	4.88e-01	0.1081	-0.6933672	-7.49e-02	4717.26	DOCK1	dedicator of cytokinesis 1
55080	5.79e-01	4.88e-01	0.1843	-0.693224	-1.28e-01	1531.35	TAPBPL	TAP binding protein like
83592	5.79e-01	4.88e-01	0.2277	0.6930847	1.58e-01	86.61	AKR1E2	aldo-keto reductase family 1 member E2
142686	5.79e-01	4.88e-01	0.1344	0.6930329	9.31e-02	213.92	ASB14	ankyrin repeat and SOCS box containing 14
79960	5.79e-01	4.88e-01	0.1959	0.6929013	1.36e-01	1636.67	JADE1	jade family PHD finger 1
105375404	5.79e-01	4.88e-01	0.348	-0.6928541	-2.41e-01	19.29	LOC105375404	uncharacterized LOC105375404
100286938	5.79e-01	4.89e-01	0.2446	0.6922946	1.69e-01	20.9	VPS13A-AS1	VPS13A antisense RNA 1
51622	5.80e-01	4.89e-01	0.1931	-0.691812	-1.34e-01	1175.3	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated
728047	5.80e-01	4.89e-01	0.2396	0.6917028	1.66e-01	535.65	GOLGA8O	golgin A8 family member O
2970	5.80e-01	4.89e-01	0.1249	0.6916155	8.64e-02	6952.52	GTF2IP1	general transcription factor IIi pseudogene 1
11231	5.80e-01	4.89e-01	0.1256	-0.6915538	-8.69e-02	6288.74	SEC63	SEC63 homolog, protein translocation regulator
105378626	5.80e-01	4.89e-01	0.3225	0.6914412	2.23e-01	31.82	LOC105378626	uncharacterized LOC105378626
171392	5.80e-01	4.89e-01	0.1156	0.6914208	7.99e-02	352.58	ZNF675	zinc finger protein 675
107985044	5.80e-01	4.90e-01	0.3546	0.691032	2.45e-01	18.06	LOC107985044	uncharacterized LOC107985044
808	5.80e-01	4.90e-01	0.099	-0.6910142	-6.84e-02	10022.06	CALM3	calmodulin 3
84240	5.80e-01	4.90e-01	0.101	-0.6909334	-6.98e-02	820.33	ZCCHC9	zinc finger CCHC-type containing 9
25852	5.80e-01	4.90e-01	0.0899	-0.6904046	-6.21e-02	1305.28	ARMC8	armadillo repeat containing 8
117608	5.81e-01	4.90e-01	0.1392	-0.6900711	-9.60e-02	534.07	ZNF354B	zinc finger protein 354B
9499	5.81e-01	4.90e-01	0.3425	-0.6899517	-2.36e-01	16.68	MYOT	myotilin
26775	5.81e-01	4.90e-01	0.3967	-0.6899278	-2.74e-01	19.01	SNORA72	small nucleolar RNA, H/ACA box 72
64925	5.81e-01	4.90e-01	0.0912	0.6896902	6.29e-02	1302.32	CCDC71	coiled-coil domain containing 71
56947	5.81e-01	4.91e-01	0.1259	0.6893776	8.68e-02	3214.46	MFF	mitochondrial fission factor
8535	5.81e-01	4.91e-01	0.1313	0.6893329	9.05e-02	1418.34	CBX4	chromobox 4
9793	5.81e-01	4.91e-01	0.1995	-0.6892296	-1.38e-01	6279.04	CKAP5	cytoskeleton associated protein 5
345778	5.81e-01	4.91e-01	0.1379	-0.6890546	-9.51e-02	1175.46	MTX3	metaxin 3
729614	5.81e-01	4.91e-01	0.176	-0.6889978	-1.21e-01	196.19	SPEN-AS1	SPEN antisense RNA 1
10628	5.81e-01	4.91e-01	0.3049	0.6885835	2.10e-01	50689.69	TXNIP	thioredoxin interacting protein
5584	5.81e-01	4.91e-01	0.1413	-0.6885925	-9.73e-02	2050.6	PRKCI	protein kinase C iota
8848	5.81e-01	4.91e-01	0.3211	-0.6886525	-2.21e-01	9831.33	TSC22D1	TSC22 domain family member 1
482	5.81e-01	4.91e-01	0.4673	-0.6885987	-3.22e-01	433.66	ATP1B2	ATPase Na+/K+ transporting subunit beta 2
51326	5.81e-01	4.91e-01	0.288	0.6887419	1.98e-01	835.09	ARL17A	ADP ribosylation factor like GTPase 17A
10527	5.81e-01	4.91e-01	0.0769	-0.6884424	-5.29e-02	9442.32	IPO7	importin 7
23542	5.82e-01	4.91e-01	0.4988	0.6881991	3.43e-01	180.52	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2
84295	5.82e-01	4.91e-01	0.1137	-0.6881892	-7.82e-02	1400.96	PHF6	PHD finger protein 6
83594	5.82e-01	4.91e-01	0.1653	0.688115	1.14e-01	623.95	NUDT12	nudix hydrolase 12
10905	5.82e-01	4.91e-01	0.1117	-0.6880478	-7.69e-02	4080.18	MAN1A2	mannosidase alpha class 1A member 2
54908	5.82e-01	4.92e-01	0.2305	-0.6873711	-1.58e-01	594.03	SPDL1	spindle apparatus coiled-coil protein 1
100996294	5.82e-01	4.92e-01	0.3762	0.6869696	2.58e-01	38.05	LOC100996294	uncharacterized LOC100996294
94103	5.82e-01	4.92e-01	0.117	-0.6869236	-8.03e-02	3621.86	ORMDL3	ORMDL sphingolipid biosynthesis regulator 3
103021295	5.82e-01	4.92e-01	0.2028	0.6866155	1.39e-01	36.99	LOC103021295	uncharacterized LOC103021295
56131	5.83e-01	4.92e-01	0.1537	-0.6863646	-1.05e-01	318.75	PCDHB4	protocadherin beta 4
100287042	5.83e-01	4.92e-01	0.3877	0.6863857	2.66e-01	245.52	MIF4GD-DT	MIF4GD divergent transcript
219854	5.83e-01	4.93e-01	0.1153	-0.6860749	-7.91e-02	607.07	TMEM218	transmembrane protein 218
57109	5.83e-01	4.93e-01	0.1343	0.6858743	9.21e-02	1563.68	REXO4	REX4 homolog, 3'-5' exonuclease
107984988	5.83e-01	4.93e-01	0.2801	0.6855416	1.92e-01	42.41	LOC107984988	uncharacterized LOC107984988
26768	5.83e-01	4.93e-01	0.6306	0.6854607	4.32e-01	9.62	SNORA73B	small nucleolar RNA, H/ACA box 73B
285016	5.83e-01	4.93e-01	0.6248	-0.6852127	-4.28e-01	246.91	ALKAL2	ALK and LTK ligand 2
105375384	5.83e-01	4.93e-01	0.4149	0.6849427	2.84e-01	20.04	LOC105375384	uncharacterized LOC105375384
55626	5.84e-01	4.94e-01	0.1162	0.6837854	7.95e-02	1718.46	AMBRA1	autophagy and beclin 1 regulator 1
100847026	5.85e-01	4.94e-01	0.2669	-0.6832676	-1.82e-01	46.09	MIR5006	microRNA 5006
79034	5.85e-01	4.95e-01	0.0656	0.6831626	4.48e-02	1157.02	INTS15	integrator complex subunit 15
346528	5.85e-01	4.95e-01	0.2961	0.6829497	2.02e-01	23.34	OR2A1	olfactory receptor family 2 subfamily A member 1
340390	5.85e-01	4.95e-01	0.3023	0.6825158	2.06e-01	51.49	WDR97	WD repeat domain 97
644019	5.85e-01	4.95e-01	0.1602	-0.6825285	-1.09e-01	386.13	ZNG1F	Zn regulated GTPase metalloprotein activator 1F
55153	5.85e-01	4.95e-01	0.0713	-0.6824577	-4.87e-02	1822.36	SDAD1	SDA1 domain containing 1
200894	5.85e-01	4.95e-01	0.148	-0.681995	-1.01e-01	796.62	ARL13B	ADP ribosylation factor like GTPase 13B
83992	5.85e-01	4.95e-01	0.2619	0.6820097	1.79e-01	504.29	CTTNBP2	cortactin binding protein 2
5422	5.85e-01	4.95e-01	0.212	0.6819777	1.45e-01	794.3	POLA1	DNA polymerase alpha 1, catalytic subunit
101927979	5.86e-01	4.95e-01	0.1518	0.6817408	1.04e-01	225.01	CAMTA2-AS1	CAMTA2 antisense RNA 1
9114	5.86e-01	4.96e-01	0.1398	0.6813348	9.53e-02	3489.37	ATP6V0D1	ATPase H+ transporting V0 subunit d1
55255	5.86e-01	4.96e-01	0.1463	0.6810459	9.96e-02	1607.75	WDR41	WD repeat domain 41
10712	5.86e-01	4.96e-01	0.1059	-0.68071	-7.21e-02	1201.14	ENTREP3	endosomal transmembrane epsin interactor 3
5083	5.86e-01	4.96e-01	0.5636	0.6805962	3.84e-01	12.31	PAX9	paired box 9
84734	5.86e-01	4.96e-01	0.3987	-0.6802685	-2.71e-01	428.51	FAM167B	family with sequence similarity 167 member B
134728	5.86e-01	4.96e-01	0.1731	-0.6802906	-1.18e-01	460.55	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1
143379	5.86e-01	4.96e-01	0.8021	-0.6802187	-5.46e-01	30.4	C10orf82	chromosome 10 open reading frame 82
6524	5.86e-01	4.96e-01	0.1002	0.6801908	6.81e-02	928.43	SLC5A2	solute carrier family 5 member 2
201501	5.86e-01	4.96e-01	0.2916	-0.6803442	-1.98e-01	366.72	ZBTB7C	zinc finger and BTB domain containing 7C
107984852	5.87e-01	4.97e-01	0.3289	-0.6799094	-2.24e-01	17.32	LOC107984852	uncharacterized LOC107984852
388759	5.87e-01	4.97e-01	0.4223	0.6796984	2.87e-01	17.59	LINC02897	long intergenic non-protein coding RNA 2897
3189	5.87e-01	4.97e-01	0.1235	0.6795999	8.40e-02	6601.58	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
107985656	5.87e-01	4.97e-01	0.4107	-0.6794666	-2.79e-01	16.95	LOC107985656	uncharacterized LOC107985656
100527978	5.87e-01	4.97e-01	0.1928	0.6787137	1.31e-01	144.7	TLCD4-RWDD3	TLCD4-RWDD3 readthrough
115286	5.87e-01	4.97e-01	0.1532	0.6787031	1.04e-01	1150.96	SLC25A26	solute carrier family 25 member 26
4758	5.87e-01	4.97e-01	0.2162	-0.6788353	-1.47e-01	3210.69	NEU1	neuraminidase 1
100526761	5.87e-01	4.97e-01	0.5256	0.6786812	3.57e-01	21.97	CCDC169-SOHLH2	CCDC169-SOHLH2 readthrough
6458	5.87e-01	4.97e-01	0.261	-0.6787976	-1.77e-01	74.92	SH3GL1P1	SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 1
7114	5.87e-01	4.97e-01	0.1656	-0.6787861	-1.12e-01	71401.77	TMSB4X	thymosin beta 4 X-linked
642361	5.87e-01	4.97e-01	0.334	-0.6785027	-2.27e-01	122.77	LOC642361	uncharacterized LOC642361
171017	5.88e-01	4.98e-01	0.0873	0.6778106	5.92e-02	2401.92	ZNF384	zinc finger protein 384
105372233	5.88e-01	4.98e-01	0.5595	-0.6777097	-3.79e-01	52.56	BSG-AS1	BSG antisense RNA 1
6531	5.88e-01	4.98e-01	0.6081	-0.677067	-4.12e-01	13.96	SLC6A3	solute carrier family 6 member 3
100506142	5.88e-01	4.99e-01	0.5204	0.6768137	3.52e-01	43.69	RHOQ-AS1	RHOQ antisense RNA 1
