ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_24_P170667	7.46e-01	6.45e-01	-0.463859	-6.1709108	-0.2966	ARID5B	AT-rich interaction domain 5B
A_24_P913855	7.46e-01	6.45e-01	-0.463817	-6.1709301	-0.2785382		
A_23_P365767	7.46e-01	6.45e-01	-0.46377	-6.1709513	-0.1624372	CACNA1D	calcium voltage-gated channel subunit alpha1 D
A_24_P921633	7.47e-01	6.46e-01	-0.463508	-6.171071	-0.4489636		
A_23_P207280	7.47e-01	6.46e-01	0.463289	-6.1711709	0.1678884	APPBP2	amyloid beta precursor protein binding protein 2
A_24_P936911	7.47e-01	6.46e-01	-0.463164	-6.1712282	-0.1978641		
A_32_P203749	7.47e-01	6.46e-01	-0.46316	-6.1712297	-0.1988285	ABCG1	ATP binding cassette subfamily G member 1
A_23_P26314	7.47e-01	6.46e-01	-0.463114	-6.1712507	-0.1865017	ZNF319	zinc finger protein 319
A_24_P147263	7.47e-01	6.46e-01	-0.463095	-6.1712595	-0.1250846	USP31	ubiquitin specific peptidase 31
A_23_P137514	7.47e-01	6.46e-01	0.462969	-6.171317	0.176257	IVNS1ABP	influenza virus NS1A binding protein
A_32_P232383	7.47e-01	6.46e-01	-0.462925	-6.171337	-0.3885903		
A_23_P128036	7.47e-01	6.46e-01	0.462781	-6.1714025	0.2252848	MARS	methionyl-tRNA synthetase
A_23_P41246	7.47e-01	6.46e-01	0.46272	-6.1714305	0.1733465	MFSD10	major facilitator superfamily domain containing 10
A_32_P12703	7.47e-01	6.46e-01	-0.462703	-6.1714384	-0.2852547		
A_23_P93499	7.47e-01	6.46e-01	0.462601	-6.1714845	0.1660694	TFB1M	transcription factor B1, mitochondrial
A_32_P164215	7.47e-01	6.46e-01	-0.462546	-6.1715098	-0.3673559	HOXC13-AS	HOXC13 antisense RNA
A_24_P205019	7.47e-01	6.46e-01	-0.462486	-6.1715371	-0.1127723	ZNF250	zinc finger protein 250
A_32_P402924	7.47e-01	6.46e-01	-0.462284	-6.1716291	-0.4027787	LOC400794	uncharacterized LOC400794
A_24_P936845	7.47e-01	6.47e-01	-0.462204	-6.1716655	-0.1533276		
A_32_P181103	7.47e-01	6.47e-01	0.462107	-6.1717098	0.1206298	GGCX	gamma-glutamyl carboxylase
A_24_P934643	7.47e-01	6.47e-01	-0.462096	-6.1717146	-0.3911852		
A_24_P174367	7.47e-01	6.47e-01	0.462012	-6.1717529	0.153052	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
A_23_P39517	7.47e-01	6.47e-01	0.462	-6.1717582	0.181556	SRBD1	S1 RNA binding domain 1
A_23_P58835	7.48e-01	6.47e-01	0.461806	-6.1718465	0.3092495	F2RL1	F2R like trypsin receptor 1
A_24_P945408	7.48e-01	6.47e-01	-0.461693	-6.1718981	-0.278954	ARMC9	armadillo repeat containing 9
A_24_P105564	7.48e-01	6.47e-01	-0.461473	-6.171998	-0.1478921	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2
A_23_P157793	7.48e-01	6.47e-01	0.461417	-6.1720234	0.3539726	CA9	carbonic anhydrase 9
A_24_P406334	7.48e-01	6.47e-01	-0.461401	-6.1720308	-0.2005938	STEAP1	six transmembrane epithelial antigen of the prostate 1
A_24_P205105	7.48e-01	6.47e-01	-0.461389	-6.1720362	-0.3566758	MRE11A	MRE11 homolog A, double strand break repair nuclease
A_32_P15706	7.48e-01	6.47e-01	-0.461328	-6.1720637	-0.3375407		
A_24_P33652	7.48e-01	6.47e-01	0.461075	-6.1721789	0.1616619	AP5M1	adaptor related protein complex 5 mu 1 subunit
A_32_P46214	7.48e-01	6.48e-01	0.460864	-6.1722744	0.1745387	SLC9A9	solute carrier family 9 member A9
A_23_P23221	7.48e-01	6.48e-01	0.460752	-6.1723252	0.2110375	GADD45A	growth arrest and DNA damage inducible alpha
A_23_P77049	7.48e-01	6.48e-01	-0.460635	-6.1723785	-0.2006875	SLC25A29	solute carrier family 25 member 29
A_32_P64038	7.49e-01	6.48e-01	-0.46039	-6.1724895	-0.3795139		
A_24_P500891	7.49e-01	6.48e-01	0.460354	-6.1725059	0.1222776	AK2	adenylate kinase 2
A_23_P256682	7.49e-01	6.48e-01	0.460315	-6.1725236	0.1473655	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2
A_23_P213369	7.49e-01	6.48e-01	-0.460196	-6.1725777	-0.142849	KIAA0141	KIAA0141
A_23_P133868	7.49e-01	6.48e-01	0.460006	-6.1726639	0.1359733	ZKSCAN4	zinc finger with KRAB and SCAN domains 4
A_24_P109432	7.49e-01	6.48e-01	0.459935	-6.1726959	0.2834225	NBEAL1	neurobeachin like 1
A_24_P15803	7.49e-01	6.48e-01	0.459886	-6.1727181	0.2216204		
A_23_P346327	7.49e-01	6.49e-01	-0.45941	-6.1729334	-0.4010482	FLJ30679	uncharacterized protein FLJ30679
A_23_P92903	7.49e-01	6.49e-01	0.459397	-6.1729395	0.2006359	C1QTNF2	C1q and tumor necrosis factor related protein 2
A_23_P59602	7.49e-01	6.49e-01	0.45933	-6.1729697	0.1786469	MIOS	meiosis regulator for oocyte development
A_24_P75308	7.49e-01	6.49e-01	0.459315	-6.1729764	0.2503672		
A_24_P932066	7.49e-01	6.49e-01	-0.459313	-6.1729773	-0.3566861	TMEM33	transmembrane protein 33
A_32_P199126	7.49e-01	6.49e-01	-0.459294	-6.1729861	-0.2485009	LAMA1	laminin subunit alpha 1
A_23_P68198	7.49e-01	6.49e-01	0.459268	-6.1729977	0.1947824	SH3YL1	SH3 and SYLF domain containing 1
A_23_P252704	7.49e-01	6.49e-01	0.459254	-6.173004	0.2949301	ZNF706	zinc finger protein 706
A_23_P154730	7.49e-01	6.49e-01	0.459237	-6.1730117	0.1413836	ZNF133	zinc finger protein 133
A_23_P171255	7.49e-01	6.49e-01	0.459225	-6.1730171	0.1970413	IGBP1	immunoglobulin (CD79A) binding protein 1
A_24_P161144	7.49e-01	6.49e-01	-0.459225	-6.1730171	-0.3626763	ZNF843	zinc finger protein 843
A_23_P218144	7.49e-01	6.49e-01	-0.459187	-6.1730343	-0.2132598	LTBP2	latent transforming growth factor beta binding protein 2
A_24_P141786	7.49e-01	6.49e-01	0.459115	-6.173067	0.188153	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
A_23_P144348	7.49e-01	6.49e-01	-0.459085	-6.1730805	-0.2964368	SLIT2	slit guidance ligand 2
A_23_P379794	7.49e-01	6.49e-01	0.459077	-6.173084	0.1579494	PIGW	phosphatidylinositol glycan anchor biosynthesis class W
A_23_P102391	7.49e-01	6.49e-01	-0.458869	-6.173178	-0.1582939	SLC40A1	solute carrier family 40 member 1
A_32_P165836	7.49e-01	6.49e-01	0.458724	-6.1732435	0.2046806	PDE12	phosphodiesterase 12
A_24_P292253	7.49e-01	6.49e-01	-0.458673	-6.173267	-0.3807308	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
A_23_P350658	7.49e-01	6.49e-01	-0.458646	-6.1732791	-0.3710427	CCDC171	coiled-coil domain containing 171
A_24_P342020	7.49e-01	6.49e-01	-0.458558	-6.1733186	-0.2524908		
A_23_P54230	7.49e-01	6.49e-01	0.458526	-6.1733333	0.1347351	ZC3H14	zinc finger CCCH-type containing 14
A_24_P923676	7.49e-01	6.49e-01	-0.458492	-6.1733487	-0.4007509		
A_23_P63534	7.50e-01	6.49e-01	-0.458231	-6.1734665	-0.287648	XPR1	xenotropic and polytropic retrovirus receptor 1
A_24_P938372	7.50e-01	6.49e-01	-0.458185	-6.1734874	-0.3317992		
A_23_P91680	7.50e-01	6.49e-01	-0.458128	-6.173513	-0.2576969	DEPDC5	DEP domain containing 5
A_24_P327181	7.50e-01	6.49e-01	-0.45809	-6.1735298	-0.2060014	WNK4	WNK lysine deficient protein kinase 4
A_24_P352116	7.50e-01	6.50e-01	-0.458045	-6.1735501	-0.2205728	SNHG7	small nucleolar RNA host gene 7
A_23_P41145	7.50e-01	6.50e-01	-0.457994	-6.1735731	-0.2589414	FAM3D	family with sequence similarity 3 member D
A_24_P513764	7.50e-01	6.50e-01	-0.457969	-6.1735845	-0.2660785		
A_23_P128384	7.50e-01	6.50e-01	0.457957	-6.1735898	0.1850974	VPS29	VPS29, retromer complex component
A_24_P894345	7.50e-01	6.50e-01	-0.457829	-6.1736477	-0.4063929		
A_23_P116435	7.50e-01	6.50e-01	-0.457809	-6.1736568	-0.1914918		
A_24_P313418	7.50e-01	6.50e-01	-0.457585	-6.1737576	-0.3950378	CCL22	C-C motif chemokine ligand 22
A_23_P363968	7.50e-01	6.50e-01	-0.457558	-6.1737701	-0.1190817	C1RL	complement C1r subcomponent like
A_24_P927840	7.50e-01	6.50e-01	-0.457557	-6.1737703	-0.3458988		
A_24_P944437	7.50e-01	6.50e-01	-0.457464	-6.1738121	-0.2312104	ARID5B	AT-rich interaction domain 5B
A_23_P142447	7.50e-01	6.50e-01	0.457446	-6.1738206	0.1302759	MYO1F	myosin IF
A_23_P113841	7.50e-01	6.50e-01	-0.457205	-6.1739288	-0.3240221		
A_24_P19337	7.50e-01	6.50e-01	-0.457152	-6.1739529	-0.0978016	ASXL1	additional sex combs like 1, transcriptional regulator
A_24_P925615	7.50e-01	6.50e-01	-0.457124	-6.1739653	-0.2976541	DMD	dystrophin
A_23_P212974	7.50e-01	6.50e-01	0.457066	-6.1739914	0.3142975	OTUD4	OTU deubiquitinase 4
A_24_P315405	7.50e-01	6.50e-01	0.457063	-6.1739929	0.2629515		
A_32_P124475	7.50e-01	6.50e-01	-0.457008	-6.1740178	-0.3604231		
A_23_P252740	7.50e-01	6.50e-01	-0.457005	-6.1740191	-0.1376869	DSCC1	DNA replication and sister chromatid cohesion 1
A_23_P63459	7.50e-01	6.50e-01	0.456978	-6.174031	0.1471323	COA6	cytochrome c oxidase assembly factor 6
A_23_P210323	7.50e-01	6.50e-01	0.456968	-6.1740357	0.2923473	CEP68	centrosomal protein 68
A_32_P29965	7.50e-01	6.50e-01	-0.456784	-6.1741186	-0.3816597	MAGEA9	MAGE family member A9
A_23_P409541	7.50e-01	6.51e-01	0.456635	-6.1741856	0.2168438	POLR1D	RNA polymerase I subunit D
A_24_P263384	7.50e-01	6.51e-01	-0.456612	-6.174196	-0.2749611	CEP89	centrosomal protein 89
A_24_P942177	7.50e-01	6.51e-01	-0.45656	-6.1742193	-0.3091463		
A_24_P299503	7.50e-01	6.51e-01	-0.456553	-6.1742223	-0.3226522		
A_23_P134125	7.50e-01	6.51e-01	-0.456475	-6.1742573	-0.2109892	MAP3K5	mitogen-activated protein kinase kinase kinase 5
A_23_P101351	7.50e-01	6.51e-01	-0.456442	-6.1742724	-0.2273062	ZNF426	zinc finger protein 426
A_24_P242357	7.50e-01	6.51e-01	-0.456337	-6.1743193	-0.1883932	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
A_24_P217330	7.51e-01	6.51e-01	0.456279	-6.1743457	0.1484616	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
A_23_P331087	7.51e-01	6.51e-01	0.45599	-6.1744752	0.1361051		
A_23_P343843	7.51e-01	6.51e-01	0.455956	-6.1744909	0.2862605	CENPBD1	CENPB DNA-binding domain containing 1
A_32_P205006	7.51e-01	6.51e-01	-0.455918	-6.1745078	-0.3556926		
A_23_P57347	7.51e-01	6.51e-01	-0.455903	-6.1745143	-0.1509853	PCNT	pericentrin
A_32_P195291	7.51e-01	6.51e-01	0.455781	-6.1745693	0.1451177	RNF168	ring finger protein 168
A_23_P26375	7.51e-01	6.51e-01	0.455459	-6.1747136	0.1632073	ACD	adrenocortical dysplasia homolog
A_32_P153725	7.51e-01	6.51e-01	-0.455455	-6.1747156	-0.1541116	KIAA1033	KIAA1033
A_32_P49854	7.51e-01	6.51e-01	-0.455452	-6.1747168	-0.1857308		
A_32_P127209	7.51e-01	6.51e-01	-0.455265	-6.1748008	-0.1362309		
A_23_P48807	7.51e-01	6.52e-01	0.455198	-6.1748308	0.1200962	GALK2	galactokinase 2
A_24_P280274	7.51e-01	6.52e-01	-0.455142	-6.174856	-0.4211041	S100A7A	S100 calcium binding protein A7A
A_24_P408321	7.51e-01	6.52e-01	0.45477	-6.1750229	0.2027176	OSBPL2	oxysterol binding protein like 2
A_23_P313652	7.52e-01	6.52e-01	-0.454646	-6.1750781	-0.200001	AKAP14	A-kinase anchoring protein 14
A_24_P374244	7.52e-01	6.52e-01	-0.45457	-6.1751125	-0.3327373	GATA1	GATA binding protein 1
A_32_P225768	7.52e-01	6.52e-01	0.454565	-6.1751147	0.223733		
A_24_P323114	7.52e-01	6.52e-01	-0.454434	-6.1751733	-0.3549009	ANXA2P3	annexin A2 pseudogene 3
A_23_P433111	7.52e-01	6.52e-01	0.454418	-6.1751804	0.1808223	SETD9	SET domain containing 9
A_23_P502174	7.52e-01	6.52e-01	-0.454162	-6.1752949	-0.2105792	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1
A_23_P411542	7.52e-01	6.52e-01	0.454022	-6.1753574	0.1673333	SHISA6	shisa family member 6
A_24_P237661	7.52e-01	6.52e-01	0.453921	-6.1754026	0.2434287	NCOR1	nuclear receptor corepressor 1
A_23_P379054	7.52e-01	6.52e-01	-0.45389	-6.1754164	-0.3699728	CLDN19	claudin 19
A_24_P387875	7.52e-01	6.52e-01	-0.453887	-6.1754179	-0.3236987	KCNJ10	potassium voltage-gated channel subfamily J member 10
A_23_P37892	7.52e-01	6.53e-01	0.453769	-6.1754705	0.1841431	GPT2	glutamic--pyruvic transaminase 2
A_23_P348138	7.52e-01	6.53e-01	-0.453724	-6.1754907	-0.1379823	MKL1	megakaryoblastic leukemia (translocation) 1
A_24_P925455	7.52e-01	6.53e-01	-0.453675	-6.1755126	-0.3998626		
A_32_P108436	7.52e-01	6.53e-01	-0.453199	-6.1757255	-0.1801491	ZBTB8A	zinc finger and BTB domain containing 8A
A_23_P61633	7.53e-01	6.53e-01	-0.453027	-6.1758021	-0.1077759	TNK2	tyrosine kinase non receptor 2
A_23_P408094	7.53e-01	6.53e-01	0.452822	-6.1758937	0.3356861	MXD1	MAX dimerization protein 1
A_23_P116091	7.53e-01	6.53e-01	0.452704	-6.1759464	0.3094824	DPP3	dipeptidyl peptidase 3
A_24_P179013	7.53e-01	6.53e-01	-0.452593	-6.1759958	-0.4200219		
A_24_P932319	7.53e-01	6.53e-01	-0.452581	-6.1760011	-0.3234574	CLASP2	cytoplasmic linker associated protein 2
A_24_P350173	7.53e-01	6.53e-01	-0.452555	-6.1760126	-0.3112506	ACSM5	acyl-CoA synthetase medium-chain family member 5
A_23_P58993	7.53e-01	6.53e-01	-0.452471	-6.17605	-0.1961871	MOCS1	molybdenum cofactor synthesis 1
A_32_P335921	7.53e-01	6.54e-01	0.452171	-6.1761838	0.1794791	ROPN1L	rhophilin associated tail protein 1 like
A_24_P856164	7.53e-01	6.54e-01	-0.452168	-6.1761852	-0.3400113		
A_32_P44349	7.53e-01	6.54e-01	-0.452141	-6.1761969	-0.3279716		
A_24_P244447	7.53e-01	6.54e-01	0.452077	-6.1762255	0.2342844	SHANK2-AS3	SHANK2 antisense RNA 3
A_23_P107963	7.53e-01	6.54e-01	-0.452034	-6.1762449	-0.1627622	FUT1	fucosyltransferase 1 (H blood group)
A_32_P73413	7.53e-01	6.54e-01	-0.451946	-6.1762839	-0.1091541		
A_23_P211233	7.53e-01	6.54e-01	-0.451926	-6.1762929	-0.2432728	COL6A2	collagen type VI alpha 2 chain
A_23_P365494	7.53e-01	6.54e-01	-0.451899	-6.1763048	-0.3262003	UNC13A	unc-13 homolog A
A_23_P394947	7.53e-01	6.54e-01	-0.451842	-6.1763303	-0.3445576	CLDN2	claudin 2
A_24_P206305	7.53e-01	6.54e-01	0.451706	-6.1763906	0.1368512	MICALL2	MICAL like 2
A_24_P711050	7.53e-01	6.54e-01	0.451667	-6.1764083	0.1245944		
A_23_P37954	7.53e-01	6.54e-01	0.451547	-6.1764617	0.3188285	CCNF	cyclin F
A_32_P168973	7.53e-01	6.54e-01	0.451472	-6.1764951	0.4008633	KRT16P3	keratin 16 pseudogene 3
A_23_P15394	7.54e-01	6.54e-01	0.451275	-6.1765823	0.15419	CD68	CD68 molecule
A_32_P217100	7.54e-01	6.54e-01	-0.451257	-6.1765907	-0.3482674		
A_24_P248606	7.54e-01	6.54e-01	0.451234	-6.1766007	0.1934936	ACSL3	acyl-CoA synthetase long-chain family member 3
A_23_P85008	7.54e-01	6.54e-01	0.451204	-6.1766143	0.2082056	MAOB	monoamine oxidase B
A_23_P40693	7.54e-01	6.54e-01	0.45112	-6.1766514	0.1874273	EP300	E1A binding protein p300
A_23_P10987	7.54e-01	6.54e-01	0.451045	-6.1766848	0.1183006		
A_32_P185361	7.54e-01	6.55e-01	-0.450828	-6.1767813	-0.4521777		
A_32_P194246	7.54e-01	6.55e-01	0.450826	-6.176782	0.143661	CLEC16A	C-type lectin domain family 16 member A
A_23_P366559	7.54e-01	6.55e-01	-0.45082	-6.1767847	-0.2659515	DENND5B	DENN domain containing 5B
A_23_P47818	7.54e-01	6.55e-01	-0.450799	-6.1767939	-0.2096259	CS	citrate synthase
A_24_P305784	7.54e-01	6.55e-01	-0.450745	-6.1768181	-0.3224007		
A_23_P168188	7.54e-01	6.55e-01	0.45069	-6.1768424	0.180761	SYTL3	synaptotagmin like 3
A_24_P895892	7.54e-01	6.55e-01	-0.450549	-6.1769052	-0.2777549	LOC646938	TBC1 domain family member 2B pseudogene
A_32_P50087	7.54e-01	6.55e-01	-0.450388	-6.1769763	-0.3379634		
A_32_P140211	7.54e-01	6.55e-01	-0.450242	-6.1770413	-0.3277797		
A_23_P308032	7.54e-01	6.55e-01	0.450135	-6.1770885	0.1290971	NUP98	nucleoporin 98
A_32_P11262	7.54e-01	6.55e-01	-0.450094	-6.1771071	-0.192077		
A_23_P205997	7.54e-01	6.55e-01	0.450051	-6.177126	0.1169914	APH1B	aph-1 homolog B, gamma-secretase subunit
A_24_P944898	7.54e-01	6.55e-01	-0.44994	-6.1771751	-0.4134058		
A_23_P204810	7.54e-01	6.55e-01	0.449831	-6.1772235	0.2248273	OSBPL8	oxysterol binding protein like 8
A_23_P213441	7.55e-01	6.56e-01	-0.449548	-6.177349	-0.1443997	UTP15	UTP15, small subunit processome component
A_23_P348208	7.55e-01	6.56e-01	0.449489	-6.177375	0.2655054	SPRR1A	small proline rich protein 1A
A_23_P66063	7.55e-01	6.56e-01	-0.44943	-6.1774009	-0.1938609	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2
A_23_P143120	7.55e-01	6.56e-01	0.449374	-6.1774259	0.2360922	ADAM17	ADAM metallopeptidase domain 17
A_32_P157228	7.55e-01	6.56e-01	-0.449327	-6.1774466	-0.3348877	AHCTF1	AT-hook containing transcription factor 1
A_23_P395418	7.55e-01	6.56e-01	-0.44932	-6.1774497	-0.3029329	PCDHGB3	protocadherin gamma subfamily B, 3
A_24_P353638	7.55e-01	6.56e-01	0.448996	-6.1775934	0.1699378	SLAMF7	SLAM family member 7
A_23_P39076	7.55e-01	6.56e-01	-0.44888	-6.1776445	-0.1737137	RRAS	related RAS viral (r-ras) oncogene homolog
A_24_P392060	7.55e-01	6.56e-01	0.448732	-6.17771	0.1511619	SIMC1	SUMO interacting motifs containing 1
A_24_P251233	7.55e-01	6.56e-01	-0.448623	-6.1777582	-0.3459116	AKNAD1	AKNA domain containing 1
A_24_P391574	7.55e-01	6.56e-01	-0.448609	-6.1777645	-0.2771543	LDLRAD3	low density lipoprotein receptor class A domain containing 3
A_23_P250904	7.55e-01	6.56e-01	-0.448514	-6.1778061	-0.1353645	UBQLN1	ubiquilin 1
A_24_P226508	7.55e-01	6.56e-01	-0.448477	-6.1778228	-0.342302	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
A_24_P926314	7.55e-01	6.56e-01	0.448435	-6.1778413	0.1827919	FAM173B	family with sequence similarity 173 member B
A_23_P33119	7.55e-01	6.56e-01	-0.448336	-6.177885	-0.1803381	C8orf33	chromosome 8 open reading frame 33
A_24_P917744	7.55e-01	6.56e-01	-0.448336	-6.1778851	-0.4209752	DCTN1	dynactin subunit 1
A_24_P929899	7.55e-01	6.57e-01	-0.448163	-6.1779613	-0.3988828	ADAM22	ADAM metallopeptidase domain 22
A_23_P117506	7.55e-01	6.57e-01	-0.448095	-6.1779914	-0.2064317	DHRS7	dehydrogenase/reductase 7
A_23_P158277	7.55e-01	6.57e-01	0.448055	-6.178009	0.1851645	TMCO4	transmembrane and coiled-coil domains 4
A_23_P143838	7.55e-01	6.57e-01	-0.447984	-6.1780404	-0.3436495	ARPP21	cAMP regulated phosphoprotein 21
A_23_P155407	7.55e-01	6.57e-01	-0.44798	-6.1780422	-0.3421212	RTP1	receptor transporter protein 1
A_23_P11806	7.55e-01	6.57e-01	0.447974	-6.1780449	0.3150574	COL11A1	collagen type XI alpha 1 chain
A_24_P725630	7.55e-01	6.57e-01	0.447933	-6.178063	0.2178734	RNPS1	RNA binding protein with serine rich domain 1
A_23_P252413	7.55e-01	6.57e-01	0.447898	-6.1780784	0.2212106	MT2A	metallothionein 2A
A_23_P72096	7.55e-01	6.57e-01	-0.447894	-6.17808	-0.3349822	IL1A	interleukin 1 alpha
A_32_P226449	7.55e-01	6.57e-01	-0.447798	-6.1781223	-0.3365883		
A_23_P316381	7.55e-01	6.57e-01	0.447768	-6.1781356	0.1820391	ACOX3	acyl-CoA oxidase 3, pristanoyl
A_32_P69536	7.55e-01	6.57e-01	-0.447717	-6.1781581	-0.2850497		
A_23_P343799	7.55e-01	6.57e-01	-0.447714	-6.1781597	-0.3429455	SOX6	SRY-box 6
A_23_P140830	7.55e-01	6.57e-01	0.447645	-6.1781901	0.1776351	ELMO3	engulfment and cell motility 3
A_23_P1973	7.55e-01	6.57e-01	-0.447631	-6.1781961	-0.3897399	KCNJ11	potassium voltage-gated channel subfamily J member 11
A_32_P53234	7.55e-01	6.57e-01	-0.44761	-6.1782053	-0.188302	LINC01480	long intergenic non-protein coding RNA 1480
A_32_P207096	7.55e-01	6.57e-01	-0.447548	-6.1782328	-0.3815719		
A_23_P14508	7.56e-01	6.57e-01	-0.447241	-6.1783682	-0.1307078	TTC9	tetratricopeptide repeat domain 9
A_23_P87653	7.56e-01	6.57e-01	-0.447048	-6.178453	-0.3427857	KRT6A	keratin 6A
A_23_P37469	7.56e-01	6.57e-01	-0.446954	-6.1784945	-0.3200596	GJD2	gap junction protein delta 2
A_23_P325498	7.56e-01	6.58e-01	0.446828	-6.1785502	0.302298	PCDHA8	protocadherin alpha 8
A_32_P226169	7.56e-01	6.58e-01	-0.446816	-6.1785554	-0.3706657		
A_32_P169491	7.56e-01	6.58e-01	-0.446722	-6.1785965	-0.2154574		
A_23_P165959	7.56e-01	6.58e-01	-0.446655	-6.1786262	-0.3522542	IFT52	intraflagellar transport 52
A_23_P355471	7.56e-01	6.58e-01	0.446522	-6.1786845	0.1436023	TBXA2R	thromboxane A2 receptor
A_32_P85279	7.56e-01	6.58e-01	-0.446447	-6.1787174	-0.2884082	LOC100287590	uncharacterized LOC100287590
A_24_P78590	7.56e-01	6.58e-01	0.446371	-6.178751	0.1717351	ELF1	E74 like ETS transcription factor 1
A_23_P200524	7.56e-01	6.58e-01	0.446353	-6.1787587	0.1892149	AK4	adenylate kinase 4
A_24_P281801	7.56e-01	6.58e-01	-0.446319	-6.1787737	-0.2317146	ZNF732	zinc finger protein 732
A_23_P431939	7.56e-01	6.58e-01	0.446202	-6.1788252	0.1396412	MR1	major histocompatibility complex, class I-related
A_23_P128773	7.56e-01	6.58e-01	-0.446142	-6.1788518	-0.1504341	CTAGE5	CTAGE family member 5, ER export factor
A_23_P11644	7.56e-01	6.58e-01	-0.446089	-6.178875	-0.3096856	SPRR2D	small proline rich protein 2D
A_32_P38145	7.56e-01	6.58e-01	0.44593	-6.1789447	0.1614751	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
A_23_P421054	7.56e-01	6.58e-01	0.445891	-6.1789621	0.3201475	CFAP206	cilia and flagella associated protein 206
A_23_P140614	7.56e-01	6.58e-01	-0.445833	-6.1789874	-0.3129181	GOLGA8S	golgin A8 family member S
A_23_P347040	7.56e-01	6.58e-01	0.445786	-6.1790082	0.2001314	DTX3L	deltex E3 ubiquitin ligase 3L
A_24_P925709	7.56e-01	6.58e-01	0.445756	-6.1790213	0.1551714	NISCH	nischarin
A_24_P333123	7.57e-01	6.58e-01	-0.445524	-6.1791231	-0.2357794	PCNX3	pecanex homolog 3 (Drosophila)
A_32_P210642	7.57e-01	6.58e-01	-0.445459	-6.1791518	-0.1417682	EGFL7	EGF like domain multiple 7
A_24_P349750	7.57e-01	6.59e-01	-0.445434	-6.1791626	-0.3172764	LOC375196	uncharacterized LOC375196
A_24_P102389	7.57e-01	6.59e-01	0.44538	-6.1791864	0.1591201	ALG11	ALG11, alpha-1,2-mannosyltransferase
A_32_P214611	7.57e-01	6.59e-01	-0.44536	-6.1791951	-0.2513567		
A_24_P100368	7.57e-01	6.59e-01	0.445352	-6.1791986	0.1698978	DYNLT3	dynein light chain Tctex-type 3
A_23_P97161	7.57e-01	6.59e-01	0.445233	-6.1792509	0.164749	TTF2	transcription termination factor 2
A_24_P167668	7.57e-01	6.59e-01	-0.445208	-6.1792619	-0.2009844	LTBP2	latent transforming growth factor beta binding protein 2
A_24_P830025	7.57e-01	6.59e-01	0.445069	-6.1793226	0.3081191	FNTA	farnesyltransferase, CAAX box, alpha
A_24_P943252	7.57e-01	6.59e-01	-0.445038	-6.1793363	-0.3598813	HIST1H2BN	histone cluster 1, H2bn
A_23_P408996	7.57e-01	6.59e-01	0.444995	-6.1793551	0.2014811	MBOAT1	membrane bound O-acyltransferase domain containing 1
A_24_P71244	7.57e-01	6.59e-01	0.444829	-6.1794279	0.1304898	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
A_32_P167103	7.57e-01	6.59e-01	-0.444784	-6.1794477	-0.3355382		
A_23_P320887	7.57e-01	6.59e-01	-0.444641	-6.1795105	-0.332354	CDC42SE1	CDC42 small effector 1
A_24_P22488	7.57e-01	6.59e-01	0.444543	-6.1795535	0.2052371	AXIN1	axin 1
A_23_P167452	7.57e-01	6.59e-01	-0.444261	-6.1796767	-0.2800184	ERAP1	endoplasmic reticulum aminopeptidase 1
A_23_P121506	7.57e-01	6.59e-01	-0.444195	-6.1797059	-0.3099295	FAM193A	family with sequence similarity 193 member A
A_23_P351168	7.57e-01	6.59e-01	-0.44417	-6.1797167	-0.4260527	DNAJB7	DnaJ heat shock protein family (Hsp40) member B7
A_24_P640261	7.57e-01	6.60e-01	-0.444044	-6.179772	-0.3108044		
A_23_P369746	7.57e-01	6.60e-01	-0.444002	-6.1797902	-0.2607693		
A_24_P153754	7.57e-01	6.60e-01	-0.44399	-6.1797953	-0.2395567	AP5M1	adaptor related protein complex 5 mu 1 subunit
A_23_P36724	7.57e-01	6.60e-01	-0.443967	-6.1798055	-0.1858698	FBXL14	F-box and leucine rich repeat protein 14
A_24_P399230	7.57e-01	6.60e-01	-0.443925	-6.1798238	-0.2721	WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
A_23_P6263	7.57e-01	6.60e-01	-0.443918	-6.1798272	-0.1330609	MX2	MX dynamin like GTPase 2
A_23_P163787	7.58e-01	6.60e-01	0.443729	-6.1799095	0.2511942	MMP2	matrix metallopeptidase 2
